Name,Fingerprint,Flags,IP,OrPort,ObservedBW,Uptime,GPS (Long/Lat),Date
couldnot,9C57231330CB88ED380948763A1252C765D841AF,MH,188.40.78.153,6470,1.265114,2309603,51.000000/9.000000,2015-07-11T00:00:00.000Z
gdl,0642D2FF3054F77710D6B2AF1A5584DCF7FC8EDE,MG,77.207.77.178,9001,7.171305,1874175,48.864201/2.443200,2015-07-11T00:00:00.000Z
Unnamed,63F054E1F865D5694C61B4E8F4153B16F50D0CE2,MGEH,91.213.8.235,9001,6.337564,2397001,50.450001/30.523300,2015-07-11T00:00:00.000Z
SoulOfTheInternet,067F9C885BDE11E8C86E95CC7EC45D48C22A85B3,MH,109.239.48.152,6666,7.657961,2072611,51.000000/9.000000,2015-07-11T00:00:00.000Z
uniquenickname,3C6196E503E2364CAAD21C5756156905BD0EFAAC,M,104.247.235.105,9090,0.08468,420290,43.642502/-79.387199,2015-07-11T00:00:00.000Z
Unnamed,2EBAE995D0E003C92DD6B4397392C2FB184769C6,M,81.186.243.119,9001,2.5867139999999997,129686,55.702801/13.192700,2015-07-11T00:00:00.000Z
Unnamed,2833A7E32BE16E4791E634605FC796E948FE4391,M,81.2.212.64,9001,0.223522,1814401,50.083302/14.416700,2015-07-11T00:00:00.000Z
default,5C1B27F17128129F822327214CAC6BFC29D088C9,MG,62.92.111.45,22,2.262069,196791,59.950001/10.750000,2015-07-11T00:00:00.000Z
Legolas,17898F9A2EBC7D69DAF87C00A1BD2FABF3C9E1D2,MH,178.32.216.146,9001,1.2682309999999999,1976418,48.860001/2.350000,2015-07-11T00:00:00.000Z
shrekislove,274D1B622EAA4A161E8C8B9CE4E2FF9497145572,M,73.186.47.52,8084,0.122067,64857,41.744400/-70.980301,2015-07-11T00:00:00.000Z
St0ptheH4te,662FF753251F8A26F8A3C7FE21981ED89E232F8C,M,87.106.47.190,9001,0.233593,4260060,51.000000/9.000000,2015-07-11T00:00:00.000Z
datapusher,5C9EDC237FA4CCCAEC3186CF82657326EE23AF8B,MH,188.226.206.200,9001,0.183535,5694352,52.349998/4.916700,2015-07-11T00:00:00.000Z
f1k,FA219CB30E06C2819FA662E82A4ED9E25A09C685,MG,5.135.250.231,443,8.262096,64843,48.860001/2.350000,2015-07-11T00:00:00.000Z
DigiGesTor1e1,0111BA9B604669E636FFD5B503F382A4B7AD6E80,MGE,176.10.104.240,443,15.145464,79875,47.000000/8.000000,2015-07-11T00:00:00.000Z
ZwiebelHeinrich,27A929EF83330714C6376BFE3A75C4EA43A98A93,M,178.27.122.203,9001,0.14088499999999998,1953769,48.351002/10.895000,2015-07-11T00:00:00.000Z
jalla2000,1BDE8011CDDB04672050D0BB3174A8CD8E958B2C,MGH,92.221.228.13,9001,10.280598,3935049,59.950001/10.750000,2015-07-11T00:00:00.000Z
medidntdoit,2BD0DFCD34628CD186D43CF8074405AEBEE7A8B7,M,77.11.152.27,42901,0.059372999999999995,64843,49.305401/6.901800,2015-07-11T00:00:00.000Z
Lifuka,634306D47E984453AF12D4D04D7D52DAF24E679F,MGH,82.94.251.204,443,10.040649,2233306,52.366699/4.900000,2015-07-11T00:00:00.000Z
yonailo,8C8F0AA30AD7819F16BBD530586CFE58EBA39948,MEH,88.190.118.95,9001,0.702428,384791,48.866699/2.333300,2015-07-11T00:00:00.000Z
OpstarTablet,AC487F8F4F54DB6B5F22842062F5A702DAA818FD,M,78.193.164.66,9001,1.664072,1257627,48.860001/2.350000,2015-07-11T00:00:00.000Z
default,B7C3B6C3BC3F9D7C00E2DF97AF14D1F1EE2273A0,M,71.191.82.80,443,0.34695,1092629,38.838100/-77.212097,2015-07-11T00:00:00.000Z
FRAsweden,A80FD02D956F0D0D1BF2BFD86ADAAF8C034D1FD6,MG,212.107.156.238,9101,5.398031,259372,55.549999/12.966700,2015-07-11T00:00:00.000Z
onionmatic,DCF2881B98A38FE30136122D1C62D36B2A8BE4F4,M,216.17.99.144,9001,1.9681600000000001,129747,32.818298/-117.196602,2015-07-11T00:00:00.000Z
obamaNSAsucks,9CEE656486AEE6F16C9EB6AF3D562E49CEDCE4E9,ME,54.94.241.162,9001,0.362274,823932,-23.473301/-46.665798,2015-07-11T00:00:00.000Z
ltbl,45E2D7BE8D42A13A627BE13A66503F848861C5DE,M,194.187.207.45,9001,2.9061239999999997,64660,55.750000/37.616600,2015-07-11T00:00:00.000Z
UtahStateExit2,B4E641BC42DDB6FD2526CFF80504AB5221B0EB82,MGEH,129.123.7.7,443,3.529305,2498804,41.641201/-111.896599,2015-07-11T00:00:00.000Z
R3volution,A4D522F65BEB765BF835B76AA6164C56694F4B92,ME,185.82.200.218,9001,0.302287,756705,52.349998/4.916700,2015-07-11T00:00:00.000Z
Passthrough,D202DD6E0565508FDB5DBA41CC1F5374767D098A,M,92.78.99.12,7685,0.072185,194533,52.567699/13.423000,2015-07-11T00:00:00.000Z
mindzerothree,51B6F965BC99F37FC05BC23D1521586CCA877444,MH,81.174.231.18,443,0.641905,13248461,51.500000/-0.130000,2015-07-11T00:00:00.000Z
r00t3,71344B371FA22DF50393E849DD962713D30D13C8,MGH,195.154.112.46,80,6.82216,1662433,48.860001/2.350000,2015-07-11T00:00:00.000Z
metroholografix,002121252467538C9DA1BC2378997E64629814F6,MH,46.4.253.194,9001,0.7055990000000001,10030962,51.000000/9.000000,2015-07-11T00:00:00.000Z
SchnitsRelay,7AC8D7D7E3BE1B491C7A8682B925B94CCF1C3E3A,MG,167.114.3.104,9001,3.017786,63868,45.507801/-73.580399,2015-07-11T00:00:00.000Z
cakerS,44B1BA298C50DDDD85DE49B2E890F659D83410B7,ME,98.158.108.58,9001,1.259061,284992,18.416700/-64.616699,2015-07-11T00:00:00.000Z
bredsaal1,F7B10F85F0223B7DFD6015FF49309654201FD938,MEH,2.110.136.110,443,0.119355,926155,55.676102/12.568300,2015-07-11T00:00:00.000Z
spacecadet,E18B33F9CB4B7E629AB4A518DB7D20D2F682690C,M,80.213.143.28,9001,0.36577,246259,60.391102/5.324700,2015-07-11T00:00:00.000Z
Z,8D3134DDEE13EE2589945A11199FDC10F7C677D2,M,87.33.73.131,443,0.563624,2597993,53.347801/-6.259700,2015-07-11T00:00:00.000Z
96ed5c5,C8FB6DB9BE327A05F5B29A2FFC240DACDB3C2967,M,62.108.36.173,443,4.614787000000001,191235,51.000000/9.000000,2015-07-11T00:00:00.000Z
ThornWithin,3786E08210A1BD6F9C87B7FAC479F7BDA3E7820E,MH,185.16.173.86,4430,1.28465,16459216,47.000000/8.000000,2015-07-11T00:00:00.000Z
littleBridge,1CBCFBC4D99A2CFA06C8B1436E7C74EA1B3FE46D,MEH,5.101.105.32,9001,0.168741,4687494,52.349998/4.916700,2015-07-11T00:00:00.000Z
torentorium,8B7F47AE1A5D954A3E58ACDE0865D09DBA5B738D,MGH,178.217.184.32,443,6.560308,7235789,52.233299/21.016701,2015-07-11T00:00:00.000Z
torpidsDEisppro,6A37488DD4321F0A649F6F3A77E896FAD6930C99,MGH,81.7.13.84,443,10.176939,6558036,51.000000/9.000000,2015-07-11T00:00:00.000Z
freedom,7CDF823DCB80CB561DA127FA764CD1E593F6633B,ME,5.1.83.154,443,2.235392,64904,EC2V/51.514198,2015-07-11T00:00:00.000Z
jceaovh2,9A9FE7C84BD21590CA4A0FC99DAC803C1F72E55D,MG,91.121.85.130,47168,5.871576,1884844,48.860001/2.350000,2015-07-11T00:00:00.000Z
anyhost,B341E249B6A8999EB6986B98D5FB6C45D8607DAB,M,89.18.174.86,9001,0.25616300000000003,6550329,52.366699/4.900000,2015-07-11T00:00:00.000Z
Unnamed,2A7A79CD0BC5DCCC1DC6509B2E2AC4B5C16909A4,M,195.242.223.80,9001,0.122914,1428925,51.500000/-0.130000,2015-07-11T00:00:00.000Z
sofh08qtwyi,089B2354520BEFD3937437133F61B4AAA3ECC6A0,M,83.212.118.77,2373,1.24972,265466,37.983299/23.733299,2015-07-11T00:00:00.000Z
SaunterPost,372B71637251228A02C3D6787A2CF80BE54E2135,MH,173.246.104.35,9010,0.125304,13694684,39.290401/-76.612198,2015-07-11T00:00:00.000Z
casaholiday,780EDE11EF879D092B919F382F774F733CDEDA53,M,209.90.224.5,9001,0.129515,945696,47.482899/-122.217102,2015-07-11T00:00:00.000Z
Unnamed,34E989E6D5539C01A701334BECE50113D90F80B5,M,178.159.9.117,443,0.25463399999999997,64904,51.500000/-0.130000,2015-07-11T00:00:00.000Z
Unnamed,EA3EEEEB986D96C51E924562841CE9B336AEAEF4,M,85.179.217.56,993,0.5533429999999999,3,51.000000/9.000000,2015-07-11T00:00:00.000Z
garryhost,2FA8AD68913B23D81A6503EB1271EF121E549E2B,MG,104.131.126.50,9001,3.666944,62,40.714298/-74.005997,2015-07-11T00:00:00.000Z
meldir,C8AAFA3B1C993BEB3B340F596FCAA9F53ADF39F6,M,37.221.193.14,9001,9.207068999999999,311100,51.000000/9.000000,2015-07-11T00:00:00.000Z
crappytheserver,8D6EEE288684F5AB83AD9A625053BE99241AADF2,M,192.155.91.131,9001,0.509604,265824,39.489899/-74.477303,2015-07-11T00:00:00.000Z
poofite,5D83CBD54C4AF0FA869D3DC1139096C1D9533ECA,M,96.42.33.27,443,0.419282,2142320,43.133099/-89.349098,2015-07-11T00:00:00.000Z
Kepler62e,8CBA4708874585C45D391727855E623848B0AB65,M,82.19.90.67,5724,0.20337200000000002,1446920,51.457500/-0.973400,2015-07-11T00:00:00.000Z
balafon,0C8D14B25915AA8114444CEBCFB43E83D5196C9F,M,70.79.180.211,9001,0.076079,64843,43.642502/-79.387199,2015-07-11T00:00:00.000Z
supernetTOR,AF1853B9D24BFFB5B38385EA34F09BAFBE9C011B,MEH,210.23.2.30,443,1.629828,16951934,1.293100/103.855797,2015-07-11T00:00:00.000Z
torallowed2,2B7DF54480AAD557644F7113A2B9C9E49826D90E,MGH,162.245.220.140,443,4.15041,1826041,33.751598/-84.391502,2015-07-11T00:00:00.000Z
glory,286779D08B62BC183398CCF7396F8A901291AB5A,ME,59.177.79.60,8080,0.049152,6,28.600000/77.199997,2015-07-11T00:00:00.000Z
Unnamed,EFEEFE073FA3D4300C7C5CCF4A9CF915787A6B23,MGH,95.211.27.132,9001,7.449555999999999,864143,52.366699/4.900000,2015-07-11T00:00:00.000Z
suchtorrelaywow,8BA1359DED81FF1CC02703B69587488904A0C204,MH,24.2.76.240,8080,0.36768599999999996,837741,40.785500/-111.736702,2015-07-11T00:00:00.000Z
Unnamed,7DE1E6CAD06739C6123D1D6CEF32A414CB71393C,M,107.161.181.110,443,1.431608,302622,28.544500/-81.370598,2015-07-11T00:00:00.000Z
pirOvh,74BA37003DE616000777272011F4309C535811EC,MH,94.23.37.153,9001,0.559056,662432,48.860001/2.350000,2015-07-11T00:00:00.000Z
UoriDezelakCok,14E9B84ED3BACC8A7D475E90CCD2AEE7F5390E69,M,31.30.36.19,9001,0.112801,335263,50.083302/14.416700,2015-07-11T00:00:00.000Z
HouseDimir,BD56A1C36196EE968B2A3463CCD64019B4E526D8,M,89.27.65.20,9001,1.2524179999999998,2182336,60.216702/24.666700,2015-07-11T00:00:00.000Z
UniLandau,F7DF21ED23BACDCA7D75EF39C144A2F19B61F570,MH,139.14.13.198,443,1.631621,734338,49.207500/8.113300,2015-07-11T00:00:00.000Z
default,06D790895F7E23F6C6793B0D9E53740947A31301,M,86.21.243.130,443,0.551655,2341298,E1/51.515499,2015-07-11T00:00:00.000Z
DarkAngel,7508CC59B94D716D3276D0D1262D47555B2F7FAC,M,107.161.80.195,9001,0.471056,2228955,34.043800/-118.251198,2015-07-11T00:00:00.000Z
KingBiskit2,C921704AE84544696023AA9F14282C464900305B,MH,107.170.51.14,9001,0.256747,21838268,40.714298/-74.005997,2015-07-11T00:00:00.000Z
NagasRelayOnManaka,2BEACFD6802EA48E62EE3EC9D0C01947B1719277,MH,94.23.205.40,443,0.244029,1928211,48.860001/2.350000,2015-07-11T00:00:00.000Z
hantwister0t4,A15BB967B66A8A7DCEC5AD0EF32D57B501656602,MH,23.88.121.182,9001,0.20761600000000002,1656299,25.780600/-80.182602,2015-07-11T00:00:00.000Z
doctorpoland,FF4C54F79373FCFE972FBDA7BFF3C42D2659DDED,MH,88.114.121.67,443,1.126336,1961700,60.175598/24.934200,2015-07-11T00:00:00.000Z
polytone,A5E9B7EA358820FC32DD36D03CD50249764F1140,MH,82.199.155.89,9001,0.62451,1851840,51.000000/9.000000,2015-07-11T00:00:00.000Z
idideditheconfig,03EB7FD9F2CB235CDA4CB5C33B022C9F352BC039,M,213.188.152.209,9001,0.235828,310156,50.083302/14.416700,2015-07-11T00:00:00.000Z
ididnteditheconfig,E98910C713B6481710E3A87FE844E314D8C79E2A,MG,195.154.40.86,9091,4.700158,1274061,48.860001/2.350000,2015-07-11T00:00:00.000Z
CorvusCorax,44EBBF17171FBC1E86C8DE9BA3C8F6E325036DDC,MGH,104.156.111.54,9001,3.800808,23329849,47.614498/-122.348000,2015-07-11T00:00:00.000Z
BraHuTor,DEC2B7CECD7CC32A24668AD4D6A68C4BCF476831,MGH,178.254.6.21,9001,3.543641,1219095,51.000000/9.000000,2015-07-11T00:00:00.000Z
Dynasty,46C67B18584F8795200635C0897163FB99AE8358,ME,5.189.151.73,9001,2.1432640000000003,204966,51.000000/9.000000,2015-07-11T00:00:00.000Z
KHicksExt2,36EB831E2CDC14E11A98B755B56495552E91904C,MGH,162.244.26.220,443,3.2695100000000004,1516215,43.423599/-80.480003,2015-07-11T00:00:00.000Z
toranypm,8B10815A9FA6B36E2A1F21E9D2A44F1E04764313,M,82.197.212.47,9001,0.688258,259274,52.366699/4.900000,2015-07-11T00:00:00.000Z
default,FBC68D1BC64EB7632E58148C1024368E3D04B9C3,M,88.78.66.76,443,0.063488,99,52.133801/8.696300,2015-07-11T00:00:00.000Z
fractaldragonold,F0EA4CCC64CCC2E23DBBAE7230DC60C949B8650A,M,71.19.157.213,9001,0.612309,2224406,37.368801/-122.036301,2015-07-11T00:00:00.000Z
docker99a1162375,98324DC834C1103857BA46EEA659F1F07E583556,M,68.69.169.131,9001,0.45933100000000004,10858,40.700199/-111.943398,2015-07-11T00:00:00.000Z
Cynogen,8CE549A3D159D94BFA64869D38B9FC94CFF79AF0,M,60.234.119.100,9001,0.13551400000000002,129675,-36.866699/174.766693,2015-07-11T00:00:00.000Z
k7z,3F35BFB7A092D00FC014F43500CAE3FD91734586,MGH,5.135.159.4,9001,5.196505,8761701,48.860001/2.350000,2015-07-11T00:00:00.000Z
FalT0rPan,8F4928C49E390E21F675AB605ABD69C43470B479,M,93.218.144.20,9001,0.293203,64904,51.049999/13.750000,2015-07-11T00:00:00.000Z
h4x0rs,8FFAE8E674BBABBD6DC03B2CFA53897612014987,MGH,78.46.112.219,443,7.024291,2076209,49.447800/11.068300,2015-07-11T00:00:00.000Z
FitTheFourth,5B3480BBC8E430D571FEF569FFBDE79AE44AE000,M,84.138.71.40,9001,0.935191,64946,49.459900/11.027500,2015-07-11T00:00:00.000Z
Unnamed,7DCA81CCF9B96E535F69EF1206F48D26AEC26B22,M,174.109.244.156,9001,0.327775,1768655,35.746300/-78.723900,2015-07-11T00:00:00.000Z
Unnamed,014C3B1CCCDCC895C72757B3EA46A3EA3C647916,MH,193.157.115.250,9001,0.063608,3027044,59.916698/10.750000,2015-07-11T00:00:00.000Z
oiuygft,45EBCE14F39B9663BCB1B92EC60D369F278F799E,MH,188.164.131.129,16772,1.315779,734449,46.216702/8.200000,2015-07-11T00:00:00.000Z
Unnamed,65B2709278828FA0ED5963D798578491BF0FDD4A,M,115.166.3.157,9001,0.055494999999999996,40,-34.926899/138.600006,2015-07-11T00:00:00.000Z
MLabs,2BCE0B1CDB2D90DAB1ABF8D0230F540EF241C667,M,85.214.240.223,9001,0.148613,1846714,52.516701/13.400000,2015-07-11T00:00:00.000Z
alf,06E123865C590189B3181114F23F0F13A7BC0E69,MEH,77.247.181.166,443,40.840953,517100,52.366699/4.900000,2015-07-11T00:00:00.000Z
Pistis,17DB9ACD6BE09366D255A513AD524E23C926F1DE,MH,5.135.145.195,5061,3.698646,864168,48.860001/2.350000,2015-07-11T00:00:00.000Z
ChampiOnion,8196B099347189322D6688C3644F8DAEF6D65BF5,M,106.187.35.236,9001,0.238475,4472154,35.689999/139.690002,2015-07-11T00:00:00.000Z
AnoNyMous,ED2DDFE0319C3FC402888D73FEDBFC28BBD2C407,M,91.54.151.46,443,0.039735,26601,51.000599/7.569300,2015-07-11T00:00:00.000Z
dc6jgk3,B5E0F84850C6948839F8BBB4E7E5B5A8F490EA4F,MH,87.193.179.238,443,0.136785,837774,51.000000/9.000000,2015-07-11T00:00:00.000Z
kibble,6735CF20C2900092E867118DDF4B67DF8B073AAD,M,209.6.68.29,8443,0.045107999999999995,2326288,42.348400/-71.155098,2015-07-11T00:00:00.000Z
MyStuffCs,7B076AC53EAFED3ADB567E9D841537806FF86F57,ME,52.68.94.105,9001,0.070366,793082,35.685001/139.751404,2015-07-11T00:00:00.000Z
Unnamed,2EEBA54AF6F59E74E24214F803DD89413139430E,MGH,78.109.30.96,443,6.955953,9219018,50.450001/30.523300,2015-07-11T00:00:00.000Z
saganfeynman,34913B6C8B624E31709CCF31D961B5783B13C23C,M,106.186.30.52,9001,0.71709,1818595,35.689999/139.690002,2015-07-11T00:00:00.000Z
InternetsenatTOR,E63EAB5F7D7DF12F154307E42917505F5B8B1B63,M,144.76.185.42,9001,0.221462,2187036,51.000000/9.000000,2015-07-11T00:00:00.000Z
SobchakTools,7F55514FFBF57BA83111F0A0A7671B5516B9A1B6,M,81.173.159.217,9035,0.121256,2,51.000000/9.000000,2015-07-11T00:00:00.000Z
LainIsBestTeddyBear,8E977BBFE6BE228B9B7FCDC9E856F1181F41C90C,M,96.126.105.62,9001,0.122484,3683241,39.489899/-74.477303,2015-07-11T00:00:00.000Z
gondii,616F29AF97D735EC20E8C7CB4F5831225BC20558,M,104.236.142.93,443,0.37785599999999997,2,37.774899/-122.419403,2015-07-11T00:00:00.000Z
DigiGesTor2e3,DE7DE889E0D1A5F397AE35642060B84999581203,MGE,176.10.104.244,443,13.699072,64843,47.000000/8.000000,2015-07-11T00:00:00.000Z
janschejbalHetzner1,A9FBC88876B81B7457786D85C475EA6B165DA99F,MGH,88.198.51.82,443,6.501261,8172246,49.447800/11.068300,2015-07-11T00:00:00.000Z
Eisregen,1002625F19A6A80146C100799F6C6BB3A50FA598,M,188.193.106.146,9001,0.101539,64904,48.844601/12.958400,2015-07-11T00:00:00.000Z
unit2zero,2BFB59BB88D621A51A5DCC2CAC821E742EBAC038,MEH,69.164.209.8,9001,0.379527,9734023,39.489899/-74.477303,2015-07-11T00:00:00.000Z
default,A9E2D2D9425DC76D744E95E80144705DE57D2517,M,14.202.108.2,443,0.057231000000000004,219792,-28.100000/153.449997,2015-07-11T00:00:00.000Z
torentrynode088,89A4164243FE0BB61A613C514E25FD260CB14F71,MH,185.12.14.118,9001,0.25113599999999997,620251,52.366699/4.900000,2015-07-11T00:00:00.000Z
Pseudonym256,4B54A260149374DAC782C8A1311439F616D36B15,MH,95.211.7.158,443,1.031761,1953992,52.366699/4.900000,2015-07-11T00:00:00.000Z
murmuratesotericIO,A3C672001DD084E1FBE49BF2884D6031DDA9BAF7,M,162.243.95.128,9001,0.89083,6115625,40.714298/-74.005997,2015-07-11T00:00:00.000Z
vicare,BAEE6F39BE27269954548F7DCDDEA21891D13D97,ME,95.85.10.71,443,1.166826,158417,52.349998/4.916700,2015-07-11T00:00:00.000Z
Unnamed,D53E0EE946A5F654DC3A6072BE0A0AFC290F0A7E,ME,94.76.206.194,9001,0.075637,15,51.500000/-0.130000,2015-07-11T00:00:00.000Z
Punalua,737817DEEC08904AC8875B5E27009CE6B7B12621,MG,37.187.125.207,443,4.584338,840975,48.860001/2.350000,2015-07-11T00:00:00.000Z
dana4,DA379D7B0CD1F7CF2FB3F0AC64B54150E784BF5B,MGH,96.126.96.90,22,4.909219,1705638,39.489899/-74.477303,2015-07-11T00:00:00.000Z
zz64,D5AE100C85E3E72EF07D5A2622FBF6E1A242A9F4,M,37.187.243.17,9001,10.836234000000001,840237,48.860001/2.350000,2015-07-11T00:00:00.000Z
ethlinode,8E0BAF1F51D2244A5B3D3A85E724E6EF9EE1A553,MEH,69.164.198.32,9001,1.032912,885720,39.489899/-74.477303,2015-07-11T00:00:00.000Z
numega,9AF87192B77CC0825B94CEE61C37EABC1B9AFB94,M,77.72.133.21,9001,4.262275,50,51.000000/9.000000,2015-07-11T00:00:00.000Z
torexit42,7E44E0D39CE8666A98EA5DEBCBB8E12B3906410F,MG,185.31.136.244,443,3.0212730000000003,240821,60.170799/24.937500,2015-07-11T00:00:00.000Z
0x90dkrelay01,D392EED74A3D752C1EFBB69D65E11AB89034BB79,M,178.62.158.156,9001,1.319559,259372,52.349998/4.916700,2015-07-11T00:00:00.000Z
torpigr,95FD79004C68778E95DBA4A3429DC1B7BDDFB814,MH,94.68.142.119,9001,0.072646,584975,37.966702/23.716700,2015-07-11T00:00:00.000Z
jkR,5B2143950025217D39135D03C53279708B609D19,MG,198.52.247.160,443,4.383559,1305949,32.787701/-96.800003,2015-07-11T00:00:00.000Z
rockydriverdan,4187F644E99B846902722AFF12BD40B89C53AC2D,MH,104.236.35.156,9001,2.322285,13773069,40.714298/-74.005997,2015-07-11T00:00:00.000Z
Unnamed,434EA1FB90BFE397CEADC22FD79A965C6D84BB01,M,108.31.31.63,9001,0.306633,64843,38.978401/-77.028702,2015-07-11T00:00:00.000Z
schoggostor2,C749A6830706D3EB2A80225CA080F1EFE982D57A,MGH,46.38.239.188,9001,4.165497,1338500,51.000000/9.000000,2015-07-11T00:00:00.000Z
Unnamed,E1C3388EE1D6D57ED45C0CB748CF45A8724A1899,M,217.23.1.27,51871,0.169814,64843,52.366699/4.900000,2015-07-11T00:00:00.000Z
redirectingrequests,0C1481756545BED5A035E7F0BCE8C88C9186422B,MH,178.62.227.49,443,1.327007,2152035,52.349998/4.916700,2015-07-11T00:00:00.000Z
4ippolino,FB92CE294548903162D6FD936AA3F929EC43DDAA,MG,213.247.129.246,9001,2.635701,1225305,55.750000/37.616600,2015-07-11T00:00:00.000Z
mca,75025F503D9FDC6EC87C2563509CDA41002B7275,MGH,142.4.215.87,9001,2.770036,7757966,45.507801/-73.580399,2015-07-11T00:00:00.000Z
Pushkin,4E3C072659A82A8AD16B628755FBC02E8EC63C24,M,195.19.194.108,9001,1.427819,586271,61.666698/50.812199,2015-07-11T00:00:00.000Z
darkcomet,2912E8526BE85CA05B0B74C455E887756B0E9AFC,M,88.198.163.100,9001,2.1400210000000004,2478652,51.000000/9.000000,2015-07-11T00:00:00.000Z
cybersat,14169F63ED57E0D98C7638DD2D11F906410B5D2E,M,88.126.108.45,9001,0.171233,161464,48.860001/2.350000,2015-07-11T00:00:00.000Z
buha014,50CC00D8AC8C6770C6A7A336FEE7E8D41E365375,M,89.15.1.70,29417,0.601019,64849,51.000000/9.000000,2015-07-11T00:00:00.000Z
onionnetJNB01,824B3ACB68E2E7ED59954BC49556D88DAEBC7CC4,MH,154.127.60.66,49629,0.7495320000000001,1396048,-33.925800/18.423201,2015-07-11T00:00:00.000Z
tactmaster,DE95034592B452D9A4382875E35DAA0345AFEF59,M,151.229.33.111,9001,0.713942,247248,51.500000/-0.130000,2015-07-11T00:00:00.000Z
section9,5860B077FB0814106D7252052A9A762C58E94DD6,MEH,185.73.44.54,9001,0.14936000000000002,1663470,51.500000/-0.130000,2015-07-11T00:00:00.000Z
SteelTownRelay,610F4589AACB44BF5C0917B8A69F65D70CB1DC2C,M,83.145.243.215,9001,0.070757,1212558,60.170799/24.937500,2015-07-11T00:00:00.000Z
apx1,51377C496818552E263583A44C796DF3FB0BC71B,MGE,176.9.25.72,9001,14.488610000000001,259347,51.000000/9.000000,2015-07-11T00:00:00.000Z
blagom02,0B85617241252517E8ECF2CFC7F4C1A32DCD153F,M,167.114.153.21,443,2.201288,28738,45.507801/-73.580399,2015-07-11T00:00:00.000Z
merlon1,7C44C32754198B726673B473171D6730A91CE346,MGH,178.62.6.150,9001,8.878866,1598638,EC2V/51.514198,2015-07-11T00:00:00.000Z
MyNickIsNobody,416D83EB335F2798EDB05F52B99E9939DCFB4C3D,MEH,93.31.155.175,9001,0.983484,434606,48.860001/2.350000,2015-07-11T00:00:00.000Z
anonymous,5D358EC037039545B344492F26FB020952A75338,M,121.103.241.141,9001,0.519737,315980,35.685001/139.751404,2015-07-11T00:00:00.000Z
himbeerschnitte,38D08218624083D2A5AFAA161CFD62F7DB0231A4,M,176.198.100.45,9001,0.060843,259378,51.000000/9.000000,2015-07-11T00:00:00.000Z
PDrelay5,2224E7AF8101885850EC7F2F9EB99F823E8014BE,M,185.61.149.118,8080,0.621289,769881,56.950001/24.100000,2015-07-11T00:00:00.000Z
rrussenhof,993D077775F58EB56496D4B4AD2F0A7AF5239914,MH,81.169.248.93,8443,0.296261,1663467,52.516701/13.400000,2015-07-11T00:00:00.000Z
NYXSpiritoftheNight,67BB373493BFBD7B322D35FCBB3078FEACB9E8D1,M,50.243.128.170,9001,1.459164,64843,40.048100/-105.384201,2015-07-11T00:00:00.000Z
Doedel23,C5B8FBC0237F4A04F2055128F257DFF6E9C145B7,M,178.254.44.91,443,0.6481140000000001,158542,51.000000/9.000000,2015-07-11T00:00:00.000Z
temporarytemporary,91A89FF73B31E946259CED3FAB5F518849F3CC57,M,89.103.230.129,9001,0.122402,5876358,49.200001/16.633301,2015-07-11T00:00:00.000Z
Unnamed,50EB576D90367E067CB8D4BD2F721BAD99A1129A,MH,74.207.231.223,9001,0.063628,9822281,39.489899/-74.477303,2015-07-11T00:00:00.000Z
T7R,7AE3EFBAFEB205A61F7BCA4A4CC21DE13305800B,M,187.178.229.32,2083,1.012079,246318,19.434200/-99.138603,2015-07-11T00:00:00.000Z
pr0mjr,2FF7EAC68EEDA5209D4F365639726CD4411D7822,M,70.61.97.228,9001,0.126714,231139,35.170700/-80.792000,2015-07-11T00:00:00.000Z
softfactory,1AD80FBF8CC38BFAFABE474D7A133A474052593D,M,46.236.149.224,9001,1.976487,195810,56.497700/84.974403,2015-07-11T00:00:00.000Z
shadowmourne,F1107CB09BFF3328B7E70CEE93B65BA00C43D57F,MH,80.255.11.213,443,0.72785,4964367,51.000000/9.000000,2015-07-11T00:00:00.000Z
TorKorea3,96946D48B7DC6DC63A85B0EC569DA18F53994837,M,1.230.159.50,22,0.07321899999999999,14396,37.570000/126.980003,2015-07-11T00:00:00.000Z
entree,603786C2A7E9B661F26F21AE10E06774D02BC285,M,104.128.228.41,9001,2.335246,1728094,33.751598/-84.391502,2015-07-11T00:00:00.000Z
internetfreedom,F5261655326F329A69804A03BD021707EAA866C7,MG,45.55.152.134,443,3.06815,1943826,40.714298/-74.005997,2015-07-11T00:00:00.000Z
GoNutsGuysPhobos,25D4F4B6493D21F932F8D5E863E79F78D739FBB6,MGE,104.167.111.208,9001,3.189128,259260,43.423599/-80.480003,2015-07-11T00:00:00.000Z
Swords,5CA5EBA48EAD04CD1A031194EC10979B611C78B6,M,128.199.132.7,443,0.731177,64905,1.293100/103.855797,2015-07-11T00:00:00.000Z
blanqui,8C7106C880FE8AA1319DD71B59623FCB8914C9F1,MGEH,46.165.221.166,9001,5.585989,2148664,51.000000/9.000000,2015-07-11T00:00:00.000Z
machpolitikch,1E65F18A8C81CB67C3C975E7849C91A58B680793,M,185.16.172.155,9001,0.166541,187514,47.000000/8.000000,2015-07-11T00:00:00.000Z
torpidsFRplusserver,70C55A114C0EF3DC5784A4FAEE64388434A3398F,MGH,188.138.88.42,443,8.030537,2318917,51.000000/9.000000,2015-07-11T00:00:00.000Z
